16.96
20.10
25.30
17.47
29.88
30.07
29.91
19.17
20.42
25.33
17.86
8.50
19.10
18.85
24.91
20.68
19.44
13.97
24.87
20.88
24.95
19.14
24.89
17.42
17.27
8.16
25.09
17.15
29.89
20.31
19.96
19.61
20.71
29.88
19.13
17.53
19.99
19.14
25.26
16.74
20.29
17.51
17.41
13.14
25.11
19.22
19.76
29.68
17.28
17.67
19.00
24.72
29.79
20.44
20.36
10.43
17.81
17.72
17.05
16.17
30.81
25.13
20.30
25.24
25.57
25.07
29.65
18.17
19.81
23.30
18.83
23.29
23.13
23.12
18.20
18.30
16.31
17.47
29.82
30.21
20.04
29.53
13.54
12.94
17.94
30.00
17.22
20.53
25.46
24.89
19.94
20.13
17.43
29.73
19.76
17.29
19.50
20.03
8.34
18.30
