12.25
12.12
9.36
11.74
9.39
9.64
11.84
12.05
11.64
11.08
11.61
12.65
11.55
9.37
11.94
11.91
9.59
9.44
11.65
12.99
14.16
12.07
9.63
14.77
12.01
12.22
11.55
11.42
11.02
11.55
11.34
12.08
9.03
11.61
11.55
10.07
11.71
11.46
11.92
11.05
12.03
11.22
11.59
12.23
11.49
9.28
11.80
11.02
9.14
9.72
9.69
9.18
9.90
11.86
9.85
9.86
9.90
10.94
9.54
10.48
11.39
11.69
12.21
11.45
11.42
11.97
12.00
10.68
9.05
11.72
12.37
9.59
12.16
9.97
9.27
11.88
11.85
11.10
11.71
9.24
10.73
12.06
11.74
10.22
12.59
9.85
10.73
11.89
11.13
10.85
11.81
9.35
11.61
9.68
12.36
9.67
12.18
11.53
11.91
11.89
