9.44
12.07
9.41
9.02
9.80
12.02
9.94
8.88
11.42
11.74
10.02
9.86
9.97
14.70
12.08
9.46
8.94
8.39
8.10
10.53
8.10
14.80
12.06
11.08
9.95
9.43
11.41
11.13
11.05
11.96
10.44
9.85
9.94
11.54
10.32
9.38
12.34
11.33
8.40
9.87
11.51
8.30
12.28
10.05
9.30
12.17
8.84
9.81
12.25
10.86
11.54
12.35
9.89
12.14
10.20
9.11
10.10
9.86
11.99
12.24
9.82
9.62
9.78
9.79
9.45
11.82
12.52
9.06
9.73
12.39
10.31
11.46
10.15
9.28
9.75
11.83
7.58
11.98
9.80
9.13
9.99
9.95
10.60
10.23
11.25
9.13
9.29
8.95
11.06
12.58
12.31
9.79
11.85
11.92
12.08
9.41
10.41
9.13
8.84
8.79
